"PlayTime","LoadValue","PositionValue"
"s","N","mm"
1.4000000000,20.8333300000,0.0248184200
1.4200000000,20.0000000000,0.0251426700
1.4400000000,20.0000000000,0.0254669200
1.4600000000,20.0000000000,0.0257930800
1.4800000000,19.1666700000,0.0261173200
1.5000000000,18.0000000000,0.0264816300
1.5200000000,17.5000000000,0.0268058800
1.5400000000,16.8333300000,0.0271301300
1.5600000000,14.8333300000,0.0274543800
1.5800000000,14.8333300000,0.0277786300
1.6000000000,16.3333300000,0.0281448400
1.6200000000,17.6666700000,0.0284690900
1.6400000000,18.6666700000,0.0287933300
1.6600000000,20.1666700000,0.0291576400
1.6800000000,21.3333300000,0.0294818900
1.7000000000,21.6666700000,0.0298080400
1.7200000000,21.8333300000,0.0301723500
1.7400000000,22.3333300000,0.0304966000
1.7600000000,23.8333300000,0.0308208500
1.7800000000,24.6666700000,0.0311451000
1.8000000000,24.8333300000,0.0315113100
1.8200000000,24.0000000000,0.0318355600
1.8400000000,22.8333300000,0.0321598100
1.8600000000,22.6666700000,0.0324840500
1.8800000000,22.6666700000,0.0328083000
1.9000000000,22.6666700000,0.0331325500
1.9200000000,23.3333300000,0.0334968600
1.9400000000,24.1666700000,0.0338230100
1.9600000000,24.0000000000,0.0341472600
1.9800000000,23.3333300000,0.0345115700
2.0000000000,23.1666700000,0.0348358200
2.0200000000,24.0000000000,0.0351600600
2.0400000000,24.6666700000,0.0355262800
2.0600000000,24.6666700000,0.0358505200
2.0800000000,24.3333300000,0.0361747700
2.1000000000,24.3333300000,0.0364990200
2.1200000000,24.3333300000,0.0368232700
2.1400000000,24.6666700000,0.0371875800
2.1600000000,25.3333300000,0.0375118300
2.1800000000,25.5000000000,0.0378360700
2.2000000000,26.3333300000,0.0381622300
2.2200000000,28.0000000000,0.0384864800
2.2400000000,29.1666700000,0.0388107300
2.2600000000,29.1666700000,0.0391750300
2.2800000000,29.1666700000,0.0394992800
2.3000000000,29.1666700000,0.0398235300
2.3200000000,30.0000000000,0.0401897400
2.3400000000,30.6666700000,0.0405139900
2.3600000000,30.3333300000,0.0408382400
2.3800000000,28.5000000000,0.0411624900
2.4000000000,28.5000000000,0.0415267900
2.4200000000,29.0000000000,0.0418510400
2.4400000000,29.6666700000,0.0421772000
2.4600000000,30.0000000000,0.0425014500
2.4800000000,31.3333300000,0.0428257000
2.5000000000,31.3333300000,0.0431499500
2.5200000000,31.1666700000,0.0434742000
2.5400000000,31.1666700000,0.0438385000
2.5600000000,31.1666700000,0.0441627500
2.5800000000,31.3333300000,0.0444889100
2.6000000000,33.1666700000,0.0448131600
2.6200000000,34.1666700000,0.0451774600
2.6400000000,34.8333300000,0.0455017100
2.6600000000,35.3333300000,0.0458259600
2.6800000000,36.0000000000,0.0461921700
2.7000000000,36.0000000000,0.0465164200
2.7200000000,36.0000000000,0.0468406700
2.7400000000,35.5000000000,0.0471649200
2.7600000000,34.8333300000,0.0474891700
2.7800000000,34.8333300000,0.0478534700
2.8000000000,35.8333300000,0.0481777200
2.8200000000,36.0000000000,0.0485038800
2.8400000000,35.3333300000,0.0488281300
2.8600000000,33.5000000000,0.0491523700
2.8800000000,29.8333300000,0.0494766200
2.9000000000,29.8333300000,0.0498008700
2.9200000000,29.8333300000,0.0501651800
2.9400000000,30.8333300000,0.0504894300
2.9600000000,32.3333300000,0.0508136700
2.9800000000,33.0000000000,0.0511798900
3.0000000000,33.6666700000,0.0515041400
3.0200000000,34.8333300000,0.0518283800
3.0400000000,35.5000000000,0.0521526300
3.0600000000,35.6666700000,0.0525169400
3.0800000000,36.6666700000,0.0528430900
3.1000000000,38.1666700000,0.0531673400
3.1200000000,38.6666700000,0.0534915900
3.1400000000,39.3333300000,0.0538158400
3.1600000000,39.8333300000,0.0541400900
3.1800000000,39.8333300000,0.0544643400
3.2000000000,38.8333300000,0.0547885900
3.2200000000,38.0000000000,0.0551128400
3.2400000000,37.5000000000,0.0554790500
3.2600000000,38.1666700000,0.0558033000
3.2800000000,39.5000000000,0.0561275500
3.3000000000,40.0000000000,0.0564518000
3.3200000000,40.6666700000,0.0568161000
3.3400000000,41.1666700000,0.0571403500
3.3600000000,41.5000000000,0.0574665100
3.3800000000,42.0000000000,0.0578308100
3.4000000000,42.0000000000,0.0581550600
3.4200000000,42.3333300000,0.0584793100
3.4400000000,42.8333300000,0.0588035600
