"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,4.6666670000,0.0017852780
0.0200000000,3.6666670000,0.0020675660
0.0400000000,3.3333330000,0.0023937230
0.0600000000,4.0000000000,0.0027179720
0.0800000000,5.0000000000,0.0030422210
0.1000000000,5.3333330000,0.0033664700
0.1200000000,5.3333330000,0.0036907200
0.1400000000,5.3333330000,0.0040550230
0.1600000000,6.5000000000,0.0043792720
0.1800000000,8.5000000000,0.0047054290
0.2000000000,8.5000000000,0.0050697330
0.2200000000,7.1666670000,0.0053939820
0.2400000000,6.3333330000,0.0057182310
0.2600000000,6.0000000000,0.0060825350
0.2800000000,5.8333330000,0.0064086910
0.3000000000,5.1666670000,0.0067329410
0.3200000000,5.1666670000,0.0070571900
0.3400000000,5.6666670000,0.0073814390
0.3600000000,7.1666670000,0.0077056880
0.3800000000,9.1666670000,0.0080299380
0.4000000000,9.1666670000,0.0083541870
0.4200000000,6.3333330000,0.0086784360
0.4400000000,5.0000000000,0.0090026860
0.4600000000,4.5000000000,0.0093688960
0.4800000000,4.8333330000,0.0096931460
0.5000000000,6.1666670000,0.0100174000
0.5200000000,6.5000000000,0.0103817000
0.5400000000,7.0000000000,0.0107059500
0.5600000000,7.1666670000,0.0110302000
0.5800000000,7.3333330000,0.0113563500
0.6000000000,7.5000000000,0.0116806000
0.6200000000,7.5000000000,0.0120449100
0.6400000000,7.5000000000,0.0123691600
0.6600000000,7.1666670000,0.0126934100
0.6800000000,6.5000000000,0.0130176500
0.7000000000,5.5000000000,0.0133419000
0.7200000000,5.5000000000,0.0136680600
0.7400000000,6.5000000000,0.0140323600
0.7600000000,7.1666670000,0.0143566100
0.7800000000,7.3333330000,0.0146808600
0.8000000000,7.5000000000,0.0150451700
0.8200000000,8.6666670000,0.0153713200
0.8400000000,8.8333330000,0.0156955700
0.8600000000,8.8333330000,0.0160598800
0.8800000000,8.6666670000,0.0163841200
0.9000000000,7.6666670000,0.0167083700
0.9200000000,7.6666670000,0.0170326200
0.9400000000,7.6666670000,0.0173568700
0.9600000000,6.6666670000,0.0176830300
0.9800000000,5.3333330000,0.0180473300
1.0000000000,5.0000000000,0.0183715800
1.0200000000,4.3333330000,0.0186958300
1.0400000000,2.8333330000,0.0190200800
1.0600000000,2.0000000000,0.0193443300
1.0800000000,2.6666670000,0.0196685800
1.1000000000,4.8333330000,0.0200347900
1.1200000000,7.0000000000,0.0203590400
1.1400000000,8.3333330000,0.0206832900
1.1600000000,8.6666670000,0.0210475900
1.1800000000,8.6666670000,0.0213718400
1.2000000000,8.5000000000,0.0216980000
1.2200000000,8.5000000000,0.0220222500
1.2400000000,9.0000000000,0.0223465000
1.2600000000,9.3333330000,0.0226707500
1.2800000000,9.3333330000,0.0230350500
1.3000000000,9.3333330000,0.0233593000
1.3200000000,9.1666670000,0.0236835500
1.3400000000,9.0000000000,0.0240078000
1.3600000000,8.1666670000,0.0243339500
1.3800000000,7.1666670000,0.0246582000
1.4000000000,7.3333330000,0.0250225100
1.4200000000,8.6666670000,0.0253467600
1.4400000000,8.8333330000,0.0256710100
1.4600000000,8.6666670000,0.0260372200
1.4800000000,8.5000000000,0.0263614700
1.5000000000,8.5000000000,0.0266857100
1.5200000000,8.5000000000,0.0270500200
1.5400000000,8.1666670000,0.0273742700
1.5600000000,7.8333330000,0.0276985200
1.5800000000,7.6666670000,0.0280227700
1.6000000000,7.6666670000,0.0283889800
