"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,10.0000000000,0.0017032620
0.0200000000,10.0000000000,0.0020275120
0.0400000000,9.6666670000,0.0023517610
0.0600000000,9.6666670000,0.0026760100
0.0800000000,10.3333300000,0.0030002590
0.1000000000,11.1666700000,0.0033245090
0.1200000000,12.5000000000,0.0036487580
0.1400000000,13.1666700000,0.0039730070
0.1600000000,13.6666700000,0.0042972560
0.1800000000,13.8333300000,0.0046215060
0.2000000000,13.8333300000,0.0049877170
0.2200000000,13.0000000000,0.0053119660
0.2400000000,12.8333300000,0.0056762700
0.2600000000,12.8333300000,0.0060005190
0.2800000000,12.8333300000,0.0063247680
0.3000000000,12.6666700000,0.0066909790
0.3200000000,12.3333300000,0.0070152280
0.3400000000,12.3333300000,0.0073795320
0.3600000000,13.0000000000,0.0077037810
0.3800000000,13.6666700000,0.0080299380
0.4000000000,13.6666700000,0.0083541870
0.4200000000,13.6666700000,0.0087184910
0.4400000000,14.3333300000,0.0090427400
0.4600000000,14.6666700000,0.0093669890
0.4800000000,14.6666700000,0.0096912380
0.5000000000,14.3333300000,0.0100154900
0.5200000000,14.3333300000,0.0103397400
0.5400000000,15.0000000000,0.0107059500
0.5600000000,15.3333300000,0.0110302000
0.5800000000,15.0000000000,0.0113544500
0.6000000000,13.8333300000,0.0117187500
0.6200000000,13.5000000000,0.0120430000
0.6400000000,13.3333300000,0.0123691600
0.6600000000,13.5000000000,0.0126934100
0.6800000000,13.8333300000,0.0130577100
0.7000000000,14.3333300000,0.0133819600
0.7200000000,15.1666700000,0.0137062100
0.7400000000,16.0000000000,0.0140304600
0.7600000000,16.3333300000,0.0143547100
0.7800000000,16.0000000000,0.0147209200
0.8000000000,15.3333300000,0.0150451700
0.8200000000,14.8333300000,0.0153694200
0.8400000000,14.5000000000,0.0156936600
0.8600000000,14.3333300000,0.0160179100
0.8800000000,14.6666700000,0.0163421600
0.9000000000,15.5000000000,0.0167083700
0.9200000000,18.0000000000,0.0170326200
0.9400000000,18.1666700000,0.0173568700
0.9600000000,16.8333300000,0.0176811200
0.9800000000,15.1666700000,0.0180454300
1.0000000000,14.5000000000,0.0183696700
1.0200000000,14.5000000000,0.0186958300
1.0400000000,14.8333300000,0.0190200800
1.0600000000,15.3333300000,0.0193443300
1.0800000000,16.0000000000,0.0196685800
1.1000000000,16.8333300000,0.0200328800
1.1200000000,18.0000000000,0.0203571300
1.1400000000,18.0000000000,0.0206813800
1.1600000000,17.1666700000,0.0210056300
1.1800000000,15.8333300000,0.0213317900
1.2000000000,14.5000000000,0.0216560400
1.2200000000,14.1666700000,0.0219802900
1.2400000000,14.1666700000,0.0223445900
1.2600000000,15.3333300000,0.0226688400
1.2800000000,17.1666700000,0.0229930900
1.3000000000,19.3333300000,0.0233593000
1.3200000000,20.5000000000,0.0236835500
1.3400000000,20.6666700000,0.0240078000
1.3600000000,20.6666700000,0.0243320500
1.3800000000,20.6666700000,0.0246963500
1.4000000000,21.1666700000,0.0250206000
1.4200000000,22.6666700000,0.0253467600
1.4400000000,22.8333300000,0.0256710100
1.4600000000,22.3333300000,0.0259952500
1.4800000000,21.5000000000,0.0263195000
1.5000000000,20.6666700000,0.0266437500
1.5200000000,20.3333300000,0.0270080600
1.5400000000,19.8333300000,0.0273323100
1.5600000000,19.6666700000,0.0276584600
1.5800000000,20.1666700000,0.0279827100
1.6000000000,21.1666700000,0.0283470200
1.6200000000,21.6666700000,0.0286712600
1.6400000000,21.6666700000,0.0289955100
1.6600000000,20.8333300000,0.0293197600
1.6800000000,20.0000000000,0.0296859700
1.7000000000,19.8333300000,0.0300102200
1.7200000000,19.8333300000,0.0303344700
1.7400000000,19.8333300000,0.0306587200
1.7600000000,20.8333300000,0.0309829700
1.7800000000,22.0000000000,0.0313472700
1.8000000000,23.1666700000,0.0316734300
1.8200000000,23.1666700000,0.0319976800
1.8400000000,23.1666700000,0.0323219300
1.8600000000,23.3333300000,0.0326461800
1.8800000000,23.6666700000,0.0330104800
1.9000000000,24.1666700000,0.0333347300
1.9200000000,24.1666700000,0.0336589800
1.9400000000,23.0000000000,0.0340251900
1.9600000000,22.5000000000,0.0343494400
1.9800000000,22.1666700000,0.0346736900
2.0000000000,22.1666700000,0.0350379900
2.0200000000,21.8333300000,0.0353622400
2.0400000000,21.8333300000,0.0356864900
2.0600000000,23.3333300000,0.0360126500
2.0800000000,24.3333300000,0.0363769500
2.1000000000,24.0000000000,0.0367012000
2.1200000000,23.3333300000,0.0370254500
2.1400000000,23.3333300000,0.0373497000
2.1600000000,24.0000000000,0.0376739500
2.1800000000,24.3333300000,0.0379982000
2.2000000000,24.5000000000,0.0383644100
2.2200000000,24.6666700000,0.0386886600
2.2400000000,24.6666700000,0.0390129100
2.2600000000,25.8333300000,0.0393772100
2.2800000000,26.5000000000,0.0397014600
2.3000000000,26.5000000000,0.0400276200
2.3200000000,26.3333300000,0.0403919200
2.3400000000,26.3333300000,0.0407161700
2.3600000000,27.3333300000,0.0410404200
2.3800000000,27.8333300000,0.0413646700
2.4000000000,27.6666700000,0.0417308800
2.4200000000,27.1666700000,0.0420551300
2.4400000000,24.8333300000,0.0423793800
2.4600000000,23.3333300000,0.0427036300
2.4800000000,22.8333300000,0.0430278800
2.5000000000,22.8333300000,0.0433521300
2.5200000000,22.6666700000,0.0437164300
2.5400000000,21.8333300000,0.0440425900
2.5600000000,21.8333300000,0.0443668400
2.5800000000,22.3333300000,0.0446910900
2.6000000000,24.0000000000,0.0450553900
2.6200000000,26.5000000000,0.0453796400
2.6400000000,29.6666700000,0.0457038900
2.6600000000,30.1666700000,0.0460281400
2.6800000000,30.0000000000,0.0463943500
2.7000000000,30.0000000000,0.0467186000
2.7200000000,30.0000000000,0.0470428500
2.7400000000,30.8333300000,0.0473671000
2.7600000000,31.6666700000,0.0476913500
2.7800000000,32.0000000000,0.0480575600
2.8000000000,32.1666700000,0.0483818100
2.8200000000,32.1666700000,0.0487060500
2.8400000000,31.5000000000,0.0490303000
2.8600000000,31.3333300000,0.0493545500
2.8800000000,31.0000000000,0.0496788000
2.9000000000,31.0000000000,0.0500431100
2.9200000000,31.0000000000,0.0503692600
2.9400000000,32.1666700000,0.0506935100
2.9600000000,32.5000000000,0.0510177600
2.9800000000,32.8333300000,0.0513820600
3.0000000000,33.0000000000,0.0517063100
3.0200000000,33.1666700000,0.0520305600
3.0400000000,34.1666700000,0.0523548100
3.0600000000,34.3333300000,0.0527210200
3.0800000000,34.5000000000,0.0530452700
3.1000000000,35.3333300000,0.0533695200
3.1200000000,36.5000000000,0.0536937700
3.1400000000,37.5000000000,0.0540180200
3.1600000000,37.5000000000,0.0543422700
3.1800000000,37.5000000000,0.0546665200
3.2000000000,38.0000000000,0.0550327300
3.2200000000,39.0000000000,0.0553569800
3.2400000000,39.3333300000,0.0556812300
3.2600000000,39.5000000000,0.0560054800
3.2800000000,39.8333300000,0.0563697800
3.3000000000,40.0000000000,0.0566940300
3.3200000000,39.6666700000,0.0570201900
3.3400000000,38.0000000000,0.0573844900
3.3600000000,38.0000000000,0.0577087400
3.3800000000,38.5000000000,0.0580329900
3.4000000000,39.6666700000,0.0583572400
3.4200000000,41.5000000000,0.0586814900
3.4400000000,42.3333300000,0.0590057400
3.4600000000,42.5000000000,0.0593318900
3.4800000000,42.5000000000,0.0596962000
3.5000000000,43.1666700000,0.0600204500
3.5200000000,44.5000000000,0.0603447000
3.5400000000,44.5000000000,0.0606689500
3.5600000000,44.8333300000,0.0609931900
3.5800000000,45.8333300000,0.0613174400
3.6000000000,47.8333300000,0.0616836500
3.6200000000,50.3333300000,0.0620079000
3.6400000000,50.3333300000,0.0623321500
3.6600000000,47.6666700000,0.0626564000
3.6800000000,47.0000000000,0.0630207100
3.7000000000,47.8333300000,0.0633449600
3.7200000000,49.3333300000,0.0636711100
3.7400000000,49.6666700000,0.0639953600
3.7600000000,50.0000000000,0.0643196100
3.7800000000,51.1666700000,0.0646438600
3.8000000000,51.8333300000,0.0650081600
3.8200000000,51.8333300000,0.0653324100
3.8400000000,51.8333300000,0.0656566600
3.8600000000,51.8333300000,0.0659828200
3.8800000000,52.0000000000,0.0663070700
3.9000000000,52.1666700000,0.0666713700
3.9200000000,52.5000000000,0.0669956200
3.9400000000,53.8333300000,0.0673198700
3.9600000000,55.6666700000,0.0676860800
3.9800000000,58.0000000000,0.0680103300
4.0000000000,59.3333300000,0.0683345800
4.0200000000,59.3333300000,0.0686588300
4.0400000000,59.1666700000,0.0690231300
4.0600000000,59.1666700000,0.0693473800
4.0800000000,60.0000000000,0.0696716300
4.1000000000,62.3333300000,0.0699977900
4.1200000000,64.8333400000,0.0703220400
4.1400000000,64.8333400000,0.0706462900
4.1600000000,64.0000000000,0.0710105900
4.1800000000,63.8333300000,0.0713348400
4.2000000000,63.8333300000,0.0716590900
4.2200000000,64.1666600000,0.0719833400
4.2400000000,64.6666600000,0.0723495500
4.2600000000,65.6666600000,0.0726738000
4.2800000000,67.8333400000,0.0729980500
4.3000000000,69.1666600000,0.0733623500
4.3200000000,69.1666600000,0.0736866000
4.3400000000,69.1666600000,0.0740127600
4.3600000000,69.1666600000,0.0743770600
4.3800000000,69.5000000000,0.0747013100
4.4000000000,69.8333400000,0.0750255600
4.4200000000,71.0000000000,0.0753498100
4.4400000000,73.6666600000,0.0756740600
4.4600000000,73.8333400000,0.0760402700
4.4800000000,74.0000000000,0.0763645200
4.5000000000,74.0000000000,0.0766887700
4.5200000000,74.0000000000,0.0770130200
4.5400000000,74.3333400000,0.0773372700
4.5600000000,76.1666600000,0.0777015700
