"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,17.6666700000,0.0015411380
0.0200000000,20.5000000000,0.0018653870
0.0400000000,23.1666700000,0.0021896360
0.0600000000,24.6666700000,0.0025157930
0.0800000000,26.0000000000,0.0028400420
0.1000000000,25.5000000000,0.0031642910
0.1200000000,25.5000000000,0.0034885410
0.1400000000,25.5000000000,0.0038127900
0.1600000000,25.8333300000,0.0041370390
0.1800000000,26.6666700000,0.0044612880
0.2000000000,26.6666700000,0.0047855380
0.2200000000,28.3333300000,0.0051097870
0.2400000000,29.1666700000,0.0054759980
0.2600000000,29.3333300000,0.0058002470
0.2800000000,29.8333300000,0.0061244960
0.3000000000,30.3333300000,0.0064888000
0.3200000000,32.0000000000,0.0068130490
0.3400000000,33.6666700000,0.0071372990
0.3600000000,34.6666700000,0.0075035100
0.3800000000,35.5000000000,0.0078277590
0.4000000000,36.8333300000,0.0081520080
0.4200000000,39.1666700000,0.0085163120
0.4400000000,41.1666700000,0.0088405610
0.4600000000,42.8333300000,0.0091667180
0.4800000000,44.3333300000,0.0094909670
0.5000000000,46.1666700000,0.0098152160
0.5200000000,46.5000000000,0.0101795200
0.5400000000,45.8333300000,0.0105037700
0.5600000000,45.1666700000,0.0108280200
0.5800000000,45.3333300000,0.0111522700
0.6000000000,46.8333300000,0.0114784200
0.6200000000,48.3333300000,0.0118427300
0.6400000000,49.0000000000,0.0121669800
0.6600000000,50.0000000000,0.0124912300
0.6800000000,52.0000000000,0.0128555300
0.7000000000,52.0000000000,0.0131816900
0.7200000000,52.1666700000,0.0135059400
0.7400000000,52.1666700000,0.0138301800
0.7600000000,52.5000000000,0.0141944900
0.7800000000,53.6666700000,0.0145187400
0.8000000000,56.3333300000,0.0148429900
0.8200000000,57.6666700000,0.0151672400
0.8400000000,58.1666700000,0.0154933900
0.8600000000,58.8333300000,0.0158176400
0.8800000000,60.8333300000,0.0161418900
0.9000000000,64.1666600000,0.0165062000
0.9200000000,64.5000000000,0.0168304400
0.9400000000,64.0000000000,0.0171546900
0.9600000000,63.6666700000,0.0174789400
0.9800000000,63.8333300000,0.0178451500
1.0000000000,64.0000000000,0.0181694000
1.0200000000,64.8333400000,0.0184936500
1.0400000000,65.1666600000,0.0188579600
1.0600000000,66.0000000000,0.0191822100
1.0800000000,67.3333400000,0.0195064500
1.1000000000,68.8333400000,0.0198326100
1.1200000000,70.5000000000,0.0201568600
1.1400000000,71.5000000000,0.0204811100
1.1600000000,72.0000000000,0.0208454100
1.1800000000,72.1666600000,0.0211696600
1.2000000000,72.8333400000,0.0214939100
1.2200000000,73.6666600000,0.0218181600
1.2400000000,74.8333400000,0.0221443200
1.2600000000,76.6666600000,0.0224685700
1.2800000000,79.1666600000,0.0228328700
1.3000000000,81.1666600000,0.0231571200
1.3200000000,82.1666600000,0.0234813700
1.3400000000,83.3333400000,0.0238475800
1.3600000000,84.0000000000,0.0241718300
1.3800000000,84.1666600000,0.0244960800
1.4000000000,84.1666600000,0.0248203300
1.4200000000,84.1666600000,0.0251846300
1.4400000000,84.3333400000,0.0255088800
1.4600000000,84.8333400000,0.0258331300
1.4800000000,85.3333400000,0.0261592900
1.5000000000,85.3333400000,0.0264835400
1.5200000000,85.3333400000,0.0268077900
1.5400000000,85.3333400000,0.0271320300
1.5600000000,85.3333400000,0.0274562800
1.5800000000,85.5000000000,0.0278205900
1.6000000000,85.6666600000,0.0281448400
1.6200000000,87.8333400000,0.0284709900
1.6400000000,90.3333400000,0.0287952400
