"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,5.6666670000,0.0017032620
0.0200000000,7.8333330000,0.0019874570
0.0400000000,9.6666670000,0.0023117070
0.0600000000,10.8333300000,0.0026359560
0.0800000000,10.8333300000,0.0029602050
0.1000000000,10.8333300000,0.0032844540
0.1200000000,13.0000000000,0.0036087040
0.1400000000,15.1666700000,0.0039348600
0.1600000000,16.5000000000,0.0042991640
0.1800000000,18.1666700000,0.0046234130
0.2000000000,22.0000000000,0.0049877170
0.2200000000,23.5000000000,0.0053119660
0.2400000000,24.3333300000,0.0056381230
0.2600000000,25.3333300000,0.0060024260
0.2800000000,26.0000000000,0.0063266750
0.3000000000,26.8333300000,0.0066509250
0.3200000000,27.1666700000,0.0069751740
0.3400000000,27.1666700000,0.0073413850
0.3600000000,27.3333300000,0.0076656340
0.3800000000,28.0000000000,0.0079898830
0.4000000000,28.0000000000,0.0083141330
0.4200000000,27.0000000000,0.0086383820
0.4400000000,26.3333300000,0.0090026860
0.4600000000,26.8333300000,0.0093269350
0.4800000000,28.8333300000,0.0096530910
0.5000000000,28.8333300000,0.0099773410
0.5200000000,29.0000000000,0.0103416400
0.5400000000,28.8333300000,0.0106658900
0.5600000000,28.3333300000,0.0109901400
0.5800000000,28.3333300000,0.0113143900
0.6000000000,28.0000000000,0.0116806000
0.6200000000,28.0000000000,0.0120048500
0.6400000000,28.1666700000,0.0123291000
0.6600000000,28.8333300000,0.0126533500
0.6800000000,29.6666700000,0.0129776000
0.7000000000,30.6666700000,0.0133018500
0.7200000000,30.8333300000,0.0136261000
0.7400000000,32.0000000000,0.0139923100
0.7600000000,33.6666700000,0.0143165600
0.7800000000,33.6666700000,0.0146408100
0.8000000000,32.1666700000,0.0149650600
0.8200000000,31.1666700000,0.0153293600
0.8400000000,30.6666700000,0.0156536100
0.8600000000,31.0000000000,0.0159797700
0.8800000000,31.6666700000,0.0163440700
0.9000000000,32.0000000000,0.0166683200
0.9200000000,32.8333300000,0.0169925700
0.9400000000,34.3333300000,0.0173168200
0.9600000000,35.5000000000,0.0176410700
0.9800000000,35.3333300000,0.0180072800
1.0000000000,34.6666700000,0.0183315300
1.0200000000,34.5000000000,0.0186557800
1.0400000000,35.5000000000,0.0189800300
1.0600000000,36.6666700000,0.0193042800
1.0800000000,36.6666700000,0.0196285200
1.1000000000,37.0000000000,0.0199928300
1.1200000000,37.0000000000,0.0203189800
1.1400000000,39.0000000000,0.0206432300
1.1600000000,41.1666700000,0.0210075400
1.1800000000,41.0000000000,0.0213317900
1.2000000000,40.3333300000,0.0216560400
1.2200000000,40.1666700000,0.0220222500
1.2400000000,40.0000000000,0.0223465000
1.2600000000,40.0000000000,0.0226707500
1.2800000000,39.8333300000,0.0229950000
1.3000000000,39.8333300000,0.0233593000
1.3200000000,38.0000000000,0.0236835500
1.3400000000,36.3333300000,0.0240078000
1.3600000000,35.6666700000,0.0243339500
1.3800000000,35.6666700000,0.0246582000
1.4000000000,35.3333300000,0.0250225100
1.4200000000,35.3333300000,0.0253467600
1.4400000000,35.3333300000,0.0256710100
1.4600000000,36.3333300000,0.0259952500
1.4800000000,38.8333300000,0.0263614700
1.5000000000,42.1666700000,0.0266857100
1.5200000000,43.1666700000,0.0270099600
1.5400000000,43.5000000000,0.0273742700
1.5600000000,43.5000000000,0.0276985200
1.5800000000,43.6666700000,0.0280227700
1.6000000000,44.0000000000,0.0283489200
1.6200000000,45.1666700000,0.0286731700
1.6400000000,45.5000000000,0.0290374800
1.6600000000,45.5000000000,0.0293617200
1.6800000000,45.6666700000,0.0296859700
1.7000000000,46.6666700000,0.0300102200
1.7200000000,46.6666700000,0.0303344700
1.7400000000,46.0000000000,0.0306606300
1.7600000000,45.5000000000,0.0310249300
1.7800000000,45.8333300000,0.0313491800
1.8000000000,47.3333300000,0.0316734300
1.8200000000,47.6666700000,0.0320377300
1.8400000000,47.6666700000,0.0323638900
1.8600000000,47.0000000000,0.0326881400
1.8800000000,46.0000000000,0.0330123900
1.9000000000,46.0000000000,0.0333766900
1.9200000000,47.0000000000,0.0337009400
1.9400000000,47.1666700000,0.0340251900
1.9600000000,47.1666700000,0.0343494400
1.9800000000,47.6666700000,0.0346736900
2.0000000000,49.6666700000,0.0350399000
2.0200000000,50.0000000000,0.0353641500
2.0400000000,50.0000000000,0.0356884000
2.0600000000,50.0000000000,0.0360126500
2.0800000000,50.5000000000,0.0363369000
2.1000000000,52.1666700000,0.0366611500
2.1200000000,53.5000000000,0.0370273600
