"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,3.8333330000,0.0015811920
0.0200000000,4.3333330000,0.0019054410
0.0400000000,4.5000000000,0.0022296910
0.0600000000,4.6666670000,0.0025539400
0.0800000000,5.1666670000,0.0028781890
0.1000000000,5.8333330000,0.0032024380
0.1200000000,7.0000000000,0.0035285950
0.1400000000,8.0000000000,0.0038928990
0.1600000000,9.1666670000,0.0042171480
0.1800000000,10.6666700000,0.0045413970
0.2000000000,11.6666700000,0.0048656460
0.2200000000,11.8333300000,0.0051898960
0.2400000000,11.8333300000,0.0055561070
0.2600000000,12.1666700000,0.0058803560
0.2800000000,12.5000000000,0.0062046050
0.3000000000,12.8333300000,0.0065689090
0.3200000000,13.1666700000,0.0068931580
0.3400000000,13.8333300000,0.0072593690
0.3600000000,14.6666700000,0.0075836180
0.3800000000,15.1666700000,0.0079078670
0.4000000000,15.5000000000,0.0082721710
0.4200000000,16.1666700000,0.0085964200
0.4400000000,16.1666700000,0.0089206700
0.4600000000,16.1666700000,0.0092868800
0.4800000000,16.3333300000,0.0096111300
0.5000000000,16.6666700000,0.0099353790
0.5200000000,17.3333300000,0.0102596300
0.5400000000,18.5000000000,0.0106239300
0.5600000000,20.5000000000,0.0109500900
0.5800000000,21.8333300000,0.0112743400
0.6000000000,21.8333300000,0.0115985900
0.6200000000,21.6666700000,0.0119228400
0.6400000000,21.6666700000,0.0122871400
0.6600000000,21.6666700000,0.0126113900
0.6800000000,21.1666700000,0.0129356400
0.7000000000,20.6666700000,0.0133018500
0.7200000000,20.6666700000,0.0136261000
0.7400000000,22.1666700000,0.0139503500
0.7600000000,22.5000000000,0.0143146500
0.7800000000,22.6666700000,0.0146389000
0.8000000000,23.0000000000,0.0149650600
0.8200000000,23.0000000000,0.0152893100
0.8400000000,23.8333300000,0.0156135600
0.8600000000,24.1666700000,0.0159778600
0.8800000000,24.1666700000,0.0163021100
0.9000000000,24.6666700000,0.0166263600
0.9200000000,25.5000000000,0.0169506100
0.9400000000,27.5000000000,0.0172767600
0.9600000000,28.0000000000,0.0176010100
0.9800000000,28.1666700000,0.0179653200
1.0000000000,28.8333300000,0.0182895700
1.0200000000,30.8333300000,0.0186138200
1.0400000000,30.8333300000,0.0189800300
1.0600000000,30.6666700000,0.0193042800
1.0800000000,30.6666700000,0.0196285200
