"PlayTime","LoadValue","PositionValue"
"s","N","mm"
0.0000000000,6.6666670000,0.0017032620
0.0200000000,6.5000000000,0.0020275120
0.0400000000,6.6666670000,0.0023517610
0.0600000000,7.1666670000,0.0026760100
0.0800000000,7.1666670000,0.0030002590
0.1000000000,7.1666670000,0.0033245090
0.1200000000,7.6666670000,0.0036487580
0.1400000000,9.0000000000,0.0040149690
0.1600000000,11.1666700000,0.0043392180
0.1800000000,11.8333300000,0.0046634670
0.2000000000,12.1666700000,0.0049877170
0.2200000000,12.6666700000,0.0053520200
0.2400000000,13.6666700000,0.0056762700
0.2600000000,14.8333300000,0.0060424800
0.2800000000,14.8333300000,0.0063667300
0.3000000000,14.0000000000,0.0067310330
0.3200000000,13.8333300000,0.0070552830
0.3400000000,14.0000000000,0.0073795320
0.3600000000,14.3333300000,0.0077457430
0.3800000000,14.6666700000,0.0080699920
0.4000000000,15.0000000000,0.0083942410
0.4200000000,15.3333300000,0.0087184910
0.4400000000,15.5000000000,0.0090847020
0.4600000000,15.5000000000,0.0094089510
0.4800000000,15.1666700000,0.0097332000
0.5000000000,14.1666700000,0.0100574500
0.5200000000,13.8333300000,0.0103817000
0.5400000000,14.0000000000,0.0107460000
0.5600000000,14.6666700000,0.0110702500
0.5800000000,16.1666700000,0.0113945000
0.6000000000,17.0000000000,0.0117206600
0.6200000000,18.5000000000,0.0120849600
0.6400000000,20.5000000000,0.0124092100
0.6600000000,22.0000000000,0.0127334600
0.6800000000,22.0000000000,0.0130977600
0.7000000000,21.5000000000,0.0134239200
0.7200000000,21.3333300000,0.0137481700
0.7400000000,22.5000000000,0.0140724200
0.7600000000,23.8333300000,0.0143966700
0.7800000000,23.8333300000,0.0147609700
0.8000000000,23.6666700000,0.0150852200
0.8200000000,23.5000000000,0.0154094700
0.8400000000,23.3333300000,0.0157356300
0.8600000000,23.1666700000,0.0160598800
0.8800000000,23.0000000000,0.0163841200
0.9000000000,23.0000000000,0.0167484300
0.9200000000,24.6666700000,0.0170726800
0.9400000000,25.5000000000,0.0173969300
0.9600000000,25.1666700000,0.0177211800
0.9800000000,24.0000000000,0.0180873900
1.0000000000,24.0000000000,0.0184116400
1.0200000000,24.0000000000,0.0187358900
1.0400000000,23.8333300000,0.0191001900
1.0600000000,23.6666700000,0.0194244400
1.0800000000,23.8333300000,0.0197506000
1.1000000000,25.8333300000,0.0200748400
1.1200000000,28.5000000000,0.0203990900
1.1400000000,29.8333300000,0.0207233400
1.1600000000,29.3333300000,0.0210475900
1.1800000000,28.1666700000,0.0213718400
1.2000000000,28.1666700000,0.0217361500
1.2200000000,30.0000000000,0.0220603900
1.2400000000,30.8333300000,0.0223865500
1.2600000000,30.1666700000,0.0227108000
1.2800000000,28.1666700000,0.0230751000
1.3000000000,28.1666700000,0.0233993500
1.3200000000,28.1666700000,0.0237236000
1.3400000000,29.3333300000,0.0240898100
1.3600000000,30.5000000000,0.0244140600
1.3800000000,30.5000000000,0.0247383100
1.4000000000,31.0000000000,0.0250625600
1.4200000000,33.3333300000,0.0253868100
1.4400000000,34.3333300000,0.0257110600
1.4600000000,35.0000000000,0.0260353100
1.4800000000,36.0000000000,0.0264015200
1.5000000000,35.3333300000,0.0267257700
1.5200000000,35.1666700000,0.0270500200
1.5400000000,34.8333300000,0.0273742700
1.5600000000,34.5000000000,0.0276985200
1.5800000000,34.8333300000,0.0280628200
1.6000000000,37.1666700000,0.0283870700
1.6200000000,39.5000000000,0.0287132300
1.6400000000,40.3333300000,0.0290775300
1.6600000000,39.8333300000,0.0294017800
1.6800000000,38.8333300000,0.0297260300
1.7000000000,38.8333300000,0.0300502800
1.7200000000,38.8333300000,0.0304164900
1.7400000000,38.0000000000,0.0307407400
1.7600000000,36.5000000000,0.0310649900
1.7800000000,34.6666700000,0.0313892400
1.8000000000,34.0000000000,0.0317134900
1.8200000000,33.8333300000,0.0320377300
1.8400000000,35.0000000000,0.0323619800
1.8600000000,35.8333300000,0.0326862300
1.8800000000,36.1666700000,0.0330524400
1.9000000000,37.1666700000,0.0333766900
1.9200000000,40.0000000000,0.0337009400
1.9400000000,41.3333300000,0.0340251900
1.9600000000,42.0000000000,0.0343895000
1.9800000000,42.3333300000,0.0347137500
2.0000000000,43.1666700000,0.0350379900
2.0200000000,43.5000000000,0.0354042100
2.0400000000,44.0000000000,0.0357284500
2.0600000000,45.3333300000,0.0360527000
2.0800000000,47.1666700000,0.0363769500
2.1000000000,47.3333300000,0.0367012000
2.1200000000,47.3333300000,0.0370254500
2.1400000000,47.3333300000,0.0373497000
2.1600000000,48.0000000000,0.0377159100
2.1800000000,49.1666700000,0.0380401600
2.2000000000,50.0000000000,0.0383644100
2.2200000000,50.0000000000,0.0386886600
2.2400000000,50.0000000000,0.0390529600
2.2600000000,51.5000000000,0.0393791200
2.2800000000,53.5000000000,0.0397033700
2.3000000000,53.5000000000,0.0400676700
2.3200000000,50.6666700000,0.0403919200
2.3400000000,50.0000000000,0.0407161700
2.3600000000,50.5000000000,0.0410404200
2.3800000000,51.3333300000,0.0414066300
2.4000000000,51.3333300000,0.0417308800
2.4200000000,51.3333300000,0.0420551300
2.4400000000,52.5000000000,0.0423793800
2.4600000000,54.1666700000,0.0427036300
2.4800000000,56.0000000000,0.0430278800
2.5000000000,57.3333300000,0.0433940900
2.5200000000,57.3333300000,0.0437183400
2.5400000000,57.3333300000,0.0440425900
2.5600000000,57.8333300000,0.0443668400
2.5800000000,58.5000000000,0.0447311400
2.6000000000,58.5000000000,0.0450553900
2.6200000000,58.5000000000,0.0454216000
2.6400000000,59.1666700000,0.0457458500
2.6600000000,60.0000000000,0.0460701000
2.6800000000,60.3333300000,0.0463943500
2.7000000000,60.3333300000,0.0467586500
2.7200000000,60.3333300000,0.0470829000
2.7400000000,61.6666700000,0.0474090600
2.7600000000,64.8333400000,0.0477333100
2.7800000000,67.8333400000,0.0480575600
2.8000000000,67.5000000000,0.0484218600
2.8200000000,64.6666600000,0.0487461100
2.8400000000,64.0000000000,0.0490703600
2.8600000000,63.8333300000,0.0493946100
2.8800000000,64.3333400000,0.0497188600
2.9000000000,65.8333400000,0.0500850700
2.9200000000,67.1666600000,0.0504093200
2.9400000000,68.6666600000,0.0507335700
2.9600000000,70.3333400000,0.0510578200
2.9800000000,71.5000000000,0.0514240300
3.0000000000,71.5000000000,0.0517482800
3.0200000000,71.5000000000,0.0520725300
3.0400000000,71.8333400000,0.0523967700
3.0600000000,72.3333400000,0.0527610800
3.0800000000,72.6666600000,0.0530853300
3.1000000000,73.0000000000,0.0534095800
3.1200000000,73.8333400000,0.0537338300
3.1400000000,76.1666600000,0.0540599800
3.1600000000,77.1666600000,0.0543842300
3.1800000000,77.0000000000,0.0547485400
3.2000000000,76.5000000000,0.0550727800
3.2200000000,75.5000000000,0.0553970300
3.2400000000,75.3333400000,0.0557212800
3.2600000000,76.6666600000,0.0560874900
3.2800000000,79.0000000000,0.0564117400
3.3000000000,81.8333400000,0.0567359900
3.3200000000,83.0000000000,0.0571003000
3.3400000000,83.6666600000,0.0574245500
3.3600000000,84.0000000000,0.0577487900
3.3800000000,84.6666600000,0.0580749500
3.4000000000,86.1666600000,0.0583992000
3.4200000000,88.6666600000,0.0587635000
3.4400000000,90.8333400000,0.0590877500
3.4600000000,91.6666600000,0.0594120000
3.4800000000,91.1666600000,0.0597362500
3.5000000000,90.0000000000,0.0600605000
3.5200000000,90.0000000000,0.0603866600
3.5400000000,90.6666600000,0.0607509600
3.5600000000,91.8333400000,0.0610752100
3.5800000000,93.0000000000,0.0613994600
3.6000000000,93.8333400000,0.0617237100
3.6200000000,95.3333400000,0.0620899200
3.6400000000,96.5000000000,0.0624141700
3.6600000000,97.0000000000,0.0627384200
3.6800000000,97.5000000000,0.0630626700
3.7000000000,98.6666600000,0.0634269700
3.7200000000,99.5000000000,0.0637512200
3.7400000000,100.1667000000,0.0640754700
3.7600000000,100.6667000000,0.0643997200
3.7800000000,101.5000000000,0.0647258800
3.8000000000,103.3333000000,0.0650501300
3.8200000000,105.6667000000,0.0653743700
3.8400000000,107.8333000000,0.0657386800
3.8600000000,108.5000000000,0.0660629300
3.8800000000,108.6667000000,0.0663871800
3.9000000000,108.8333000000,0.0667114300
3.9200000000,109.3333000000,0.0670776400
3.9400000000,109.3333000000,0.0674018900
3.9600000000,109.3333000000,0.0677261400
3.9800000000,109.6667000000,0.0680503800
4.0000000000,110.6667000000,0.0684146900
4.0200000000,113.5000000000,0.0687408400
4.0400000000,115.8333000000,0.0690650900
4.0600000000,117.3333000000,0.0693893400
4.0800000000,117.8333000000,0.0697135900
4.1000000000,117.8333000000,0.0700378400
4.1200000000,117.8333000000,0.0704021500
4.1400000000,117.5000000000,0.0707263900
4.1600000000,117.3333000000,0.0710525500
4.1800000000,119.1667000000,0.0713768000
4.2000000000,122.5000000000,0.0717010500
4.2200000000,124.6667000000,0.0720253000
4.2400000000,125.5000000000,0.0723896000
4.2600000000,125.8333000000,0.0727138500
4.2800000000,126.1667000000,0.0730381000
4.3000000000,126.3333000000,0.0733623500
4.3200000000,126.3333000000,0.0737285600
4.3400000000,126.6667000000,0.0740528100
4.3600000000,127.5000000000,0.0743770600
4.3800000000,129.6667000000,0.0747013100
4.4000000000,132.6667000000,0.0750255600
4.4200000000,134.1667000000,0.0753917700
4.4400000000,134.1667000000,0.0757160200
4.4600000000,133.0000000000,0.0760402700
4.4800000000,132.1667000000,0.0763645200
4.5000000000,132.0000000000,0.0766887700
4.5200000000,132.1667000000,0.0770130200
4.5400000000,133.1667000000,0.0773773200
4.5600000000,136.0000000000,0.0777034800
4.5800000000,140.1667000000,0.0780277300
4.6000000000,144.3333000000,0.0783920300
